geoid,year,n_asian_under_15,n_black_under_15,n_hispanic_under_15,n_native_under_15,n_white_under_15,n_persons_under_18,n_asian_over_60,n_black_over_60,n_hispanic_over_60,n_native_over_60,n_persons_over_60,n_white_over_60,n_asian_over_65,n_black_over_65,n_hispanic_over_65,n_native_over_65,n_white_over_65,n_persons_over_75,n_persons_over_15,n_civilians_over_16,n_civilians_over_18,n_persons_over_25,n_age_5_older,n_asian_age_distribution,n_black_age_distribution,n_hispanic_age_distribution,n_native_age_distribution,n_white_age_distribution,n_asian_persons,n_black_persons,n_chinese_persons,n_labor_force,n_civilians_16_64,n_edu_college_greater,n_cuban_pop,n_poverty_determined_asian,n_poverty_determined_black,n_total_pop_sample,n_female_over_16,n_poverty_determined_families,n_poverty_determined_hispanic,n_disabled,n_housing_units_multiunit_structures_denom,n_poverty_determined_native,n_poverty_determined_persons,n_poverty_determined_white,n_employed_over_16,n_total_families,n_foreign_born_pop,n_female_headed_families,n_filipino_persons,n_female_labor_force,n_german_pop,n_german_born_pop,n_household_recent_move,n_structures_30_old,n_hawaiian_persons,n_total_households,n_asian_households,n_black_households,n_hispanic_households,n_white_households,median_household_income,median_income_asianhh,median_income_blackhh,median_income_hispanichh,median_income_whitehh,n_hispanic_persons,n_edu_hs_less,n_total_housing_units,per_capita_income,n_asian_indian_persons,n_irish_pop,n_irish_born_pop,n_italian_pop,n_italian_born_pop,n_japanese_persons,n_korean_persons,n_limited_english,n_employed_manufacturing,n_married,n_mexican_pop,median_home_value,median_contract_rent,n_housing_units_multiunit_structures,n_recent_immigrant_pop,n_poverty_over_65,n_poverty_asian,n_naturalized_pop,n_poverty_black,n_poverty_families_children,n_nonhisp_black_persons,n_poverty_hispanic,n_nonhisp_white_persons,n_poverty_native,n_poverty_persons,n_native_persons,n_poverty_white,n_occupied_housing_units,n_other_language,n_owner_occupied_housing_units,p_recent_immigrant_pop,p_household_recent_move,p_asian_under_15,p_black_under_15,p_hispanic_under_15,p_native_under_15,p_white_under_15,p_persons_under_18,p_structures_30_old,p_persons_over_60,p_asian_over_65,p_black_over_65,p_hispanic_over_65,p_native_over_65,p_poverty_rate_over_65,p_white_over_65,p_persons_over_75,p_poverty_rate_asian,p_asian_persons,p_poverty_rate_black,p_chinese_persons,p_edu_college_greater,p_cuban_pop,p_foreign_born_pop,p_female_headed_families,p_filipino_persons,p_female_labor_force,p_poverty_rate_children,p_german_pop,p_german_born_pop,p_hawaiian_persons,p_hispanic_persons,p_poverty_rate_hispanic,p_edu_hs_less,p_asian_indian_persons,p_irish_pop,p_irish_born_pop,p_italian_pop,p_italian_born_pop,p_japanese_persons,p_korean_persons,p_limited_english,p_employed_manufacturing,p_married,p_mexican_pop,p_housing_units_multiunit_structures,p_poverty_rate_native,p_naturalized_pop,p_nonhisp_black_persons,p_nonhisp_white_persons,p_native_persons,p_other_language,n_total_pop,p_owner_occupied_units,p_poverty_rate,p_puerto_rican_pop,p_employed_professional,n_puerto_rican_pop,n_employed_professional,p_russian_pop,p_russian_born_pop,p_scandanavian_pop,p_scandanavian_born_pop,p_employed_self_employed,p_unemployment_rate,p_vacant_housing_units,p_veterans,p_vietnamese_persons,p_widowed_divorced,p_poverty_rate_white,n_renter_occupied_housing_units,n_russian_pop,n_russian_born_pop,n_scandaniavian_pop,n_scandaniavian_born_pop,n_employed_self_employed,n_unemployed_persons,n_vacant_housing_units,n_veterans,n_vietnamese_persons,n_widowed_divorced,n_white_persons,n_total_housing_units_sample,p_white_over_60,p_black_over_60,p_hispanic_over_60,p_native_over_60,p_asian_over_60,p_disabled
6073012003,2000,181.575493,25.49393016,488.7849316,2.003099004,55.34653547,915.3656552,174.1077685,9.052721456,157.8891011,3.997768521,548.9723356,198.9155327,,,,,,176.9101136,2261.475404,,2068.39393,1748.818464,2733.957271,937.6020424,86.25114655,1439.462996,16.00456126,546.9184985,988.7299993,,10.00200796,1263.439756,1774.280505,121.6713426,5.00774757,816.8343637,61.41808629,,1155.134018,666.0843394,1479.366517,329.3243235,861.9447033,11.01704446,2926.854836,515.9851325,1072.627618,706.9978311,1206.110122,100.0537976,904.6554794,604.4318339,116.982353,10.97995472,409.06884,565.5990925,0.011801282,815.0202203,182.4017156,18.43082112,335.9625863,271.2176133,54897.36388,48928.30369,46657.61878,64710.80198,57534.64175,1439.462996,1129.213531,861.9447033,16920.75014,2.006470799,38.08416846,0,0.187134624,0,43.9720817,1.028523862,333.9510754,89.04180792,,1271.384763,211362.9065,885.492917,142.0396453,372.6067669,17.97562881,98.30021363,583.911808,0.232653856,66.07529433,109.3744485,116.0212662,546.9184985,0,301.5456245,20.02593259,86.98476246,840.9492545,1894.8982,532.9138438,11.99039567,50.19125045,5.843055465,0.820388509,15.72898093,0.064459242,1.78103813,29.45624548,65.61895332,17.66579703,,,,,0.614161953,,5.692924684,3.358561293,31.81709233,0.007948937,0.321862198,6.957345494,0.161148106,38.81233212,14.15192426,29.11159461,,9.919959144,3.764463837,0.353332288,0.000379762,46.32157119,3.9640253,64.57008284,0.064567745,1.225539333,0,0.006021947,0,1.415010958,0.033097649,10.74646487,8.301278694,,40.91285429,16.4789742,0,18.79014081,3.519643309,17.59970505,0.644429669,60.97736595,3107.543546,97.56417683,10.30271884,1.031076608,20.53398729,32.04115458,220.2532188,0.001627553,0,0.257999722,0,5.514378147,15.1025885,2.435823183,9.027657059,0.129243994,14.28628002,2.971953422,308.0354108,0.050576925,0,8.017453708,0,59.14874297,190.8121073,20.99544891,280.5383743,4.016313393,323.0807087,,861.9447033,6.401053751,0.291314388,5.080833101,0.128647224,5.602745896,10.59757711
6073012101,2000,25,3,425,5,52,573,62,1,127,3,363,168,,,,,,148,1684,,1582,1362,2017,193,37,1338,15,439,210,,4,757,1266,104,1,316,59,,852,540,1298,270,687,11,2188,497,699,493,836,74,185,349,75,0,377,504,1,708,95,25,349,235,49363.34875,70197.12511,60357.35469,40525.65243,57284.99288,1338,993,687,18700.43298,0,103,0,31,0,23,3,256,64,,1178,216734.6382,681.5207592,249,232,63,15,384,31,80,41,421,439,0,484,22,29,675,1245,306,11.28953771,53.24858757,1.216545012,0.145985401,20.68126521,0.243309002,2.530413625,27.88321168,73.36244541,17.66423358,,,,,2.879341865,,7.201946472,0.685557587,10.2189781,1.416819013,0.194647202,7.635829662,0.0486618,40.68126521,15.01014199,9.00243309,,14.81481481,3.649635036,0,0.0486618,65.10948905,19.24131627,72.90748899,0,5.01216545,0,1.508515815,0,1.119221411,0.145985401,12.45742092,9.155937053,,57.32360097,36.24454148,0,18.68613139,1.99513382,21.36253041,1.070559611,60.58394161,2055,98.25327511,22.12065814,0.340632603,17.16738197,7,120,0,0,0.535279805,0,8.583690987,7.661822985,1.746724891,10.94890511,0.097323601,23.27790974,1.325411335,369,0,0,11,0,60,58,12,225,2,392,,687,8.175182482,0.0486618,6.180048662,0.145985401,3.01703163,13.13868613
6073012102,2000,65.3704716,28.11035324,775.0604844,3.094588488,65.53600144,1066.165078,56.14188273,3.007882374,193.0877676,1.031529497,351.419889,88.13506186,,,,,,116.7961198,2427.906631,,2261.416862,1987.320151,3172.343348,319.4267098,101.2995302,2239.826746,15.27588311,481.3274236,341.6316515,,1,1432.765201,2054.218741,242.6542371,1.047294244,376.8681227,183.189177,,1264.496138,721.3127203,2424.635446,504.2464767,927.4162526,103.6384723,3383.116881,361.4940147,1273.197669,739.8003659,1232.66955,131.7724727,358.0877676,692.3421266,31.47294247,0.055176619,602.6180098,574.2575436,5.031529497,838.5344882,89.50447196,61.05517662,531.1844792,154.6642425,55410.88086,46302.78925,67457.89301,52139.14828,59641.06573,2239.826746,1263.820377,927.4162526,14638.47839,4.007882374,33.36258921,0,9.275883108,0,16.07882375,0.015764749,544.0504789,148.0010616,,2021.258154,176328.14,837.1304122,271.4965896,298.2149472,20.06305899,59.12611799,563.8691843,22,109.6542371,143.4020011,543.8297725,481.3274236,21.21282411,643.2317734,21.33105972,22.06305899,906.0851932,2319.12203,455.1765969,9.151412991,71.86562011,2.006043589,0.862630979,23.78451735,0.09496458,2.011123254,32.71773275,61.92015096,10.78412926,,,,,0.593034757,,3.584158132,1.7476818,10.48375463,0.650287908,0.030687305,12.21012311,0.032138638,37.82730624,17.81189612,10.98874848,,15.20203845,0.96581978,0.001693222,0.154404079,68.73424613,16.07481478,63.59420128,0.122991108,1.023807945,0,0.284651853,0,0.493415766,0.000483778,16.69544289,11.62435851,,62.02696512,29.2745128,0.627020137,17.30362554,4.400620922,14.77064137,0.654592732,71.16760468,3258.676529,97.69994764,19.01299293,1.015825614,19.67035289,33.10247087,250.4424745,0,0,0.408610516,0.122749219,7.937818531,11.13703284,2.300052394,5.871467131,0.061858387,21.3726751,0.65215184,450.908596,0,0,13.31529498,4,101.0641205,159.5675309,21.33105972,191.3321213,2.015764749,518.908596,,927.4162526,2.70462751,0.092303803,5.925343184,0.03165486,1.722843069,15.47396534
6073012200,2000,46.62952805,13.88964653,636.9395142,11.90541172,67.46399689,901.8349609,17.85811806,0.992117643,136.9122314,3.968470573,304.5801086,142.8649445,,,,,,100.2038803,2002.093384,,1814.58313,1550.679932,2434.656738,179.573288,37.70046997,1866.17334,34.72411728,544.6726074,205.3683472,,0,1103.234863,1663.78125,82.34576416,5.95270586,235.1318817,23.81082344,,943.5039063,668.6873169,1590.364624,282.75354,807.5837402,80.36152649,2657.883167,691.5059814,1031.802368,604.199646,965.3304443,97.22753143,136.9122314,420.6578674,59.52705765,6.944823265,455.3819885,661.7424927,3.968470573,822.4655151,63.49552917,6.944823265,400.8155212,335.3357544,49184.00186,76740.06524,53459.37313,42997.8904,51596.91717,1866.17334,1110.179688,807.5837402,17665.73568,0.992117643,45.63741302,0,34.72411728,0,9.92117691,1.984235287,383.9495239,125.9989395,,1668.741821,158929.5314,793.2681124,62.50341034,278.7850647,7.936941147,15.87388229,361.1308289,0,82.34576416,50.59799957,356.1702271,544.6726074,26.78717613,406.768219,41.6689415,7.936941147,765.9147949,1399.878052,399.8234253,10.21818207,55.36791271,1.709090866,0.509090892,23.34545408,0.436363636,2.472727168,33.0545463,81.94103717,11.16363607,,,,,0.298618888,,3.672727211,0.597237775,7.527272546,0,0,5.310300499,0.218181818,35.38181735,16.09195439,5.018181695,,12.31453956,2.181818147,0.254545446,0.145454545,68.40000194,13.40052232,71.59309056,0.036363636,1.672727325,0,1.272727264,0,0.363636381,0.072727273,14.07272712,12.21153812,,61.16363435,7.739557798,1.007838737,13.23636388,1.854545446,19.96363714,1.527272745,51.30909301,2728.323519,94.84029417,15.30421743,0.472727281,17.59615322,12.8975296,181.5575256,0,0,1.454545525,0,12.98076907,6.474820061,5.159705356,6.14545438,0.072727273,18.28543079,0.298618888,366.0914001,0,0,39.68470764,0,133.9358826,71.43247223,41.6689415,167.6678772,1.984235287,366.0914001,,807.5837402,5.236363778,0.036363636,5.018181695,0.145454545,0.654545472,10.36363679
6073012302,2000,15,13,126,0,62,260,44,8,125,1,420,232,,,,,,206,1256,,1219,1093,1368,112,73,645,2,602,142,,13,640,842,207,8,87,98,,759,318,633,164,790,0,1423,558,601,352,454,61,91,326,72,0,599,298,5,805,40,45,294,392,35934.35469,29316.42942,96715.24555,31730.72361,40698.10202,645,527,790,27732.65243,2,36,0,12,0,21,11,140,64,,524,192867.6157,823.6192171,607,129,81,13,225,8,13,81,81,602,0,172,6,62,767,704,109,8.704453441,74.40993789,1.012145749,0.877192982,8.502024291,0,4.183535762,17.54385965,37.72151899,28.34008097,,,,,5.692199578,,13.90013495,0.913562895,9.581646424,0.562192551,0.877192982,18.93870082,0.539811066,30.634278,17.32954545,6.140350877,,4.088050314,4.858299595,0,0.337381916,43.52226721,5.692199578,48.21591949,0.134952767,2.429149798,0,0.809716599,0,1.417004049,0.742240216,9.446693657,10.64891847,,35.35762483,76.83544304,0,15.18218623,5.465587045,40.62078273,0.4048583,47.50337382,1482,97.08860759,12.08713985,1.619433198,30.9484193,24,186,0,0,1.012145749,0,11.64725458,6.09375,2.911392405,11.53846154,0.337381916,34.15605096,4.35699227,658,0,0,15,0,70,39,23,171,5,429,,790,15.65452092,0.539811066,8.434547908,0.067476383,2.968960864,11.06612686
6073012303,2000,53,23,333,1,181,693,48,32,107,5,1027,827,,,,,,620,2822,,2680,2550,3244,304,135,1221,14,1742,339,,21,1416,1754,741,0,283,158,,1442,741,1124,452,1519,93,3299,1541,1319,795,662,103,204,624,195,8,1079,640,3,1373,110,56,349,797,66555.88256,67324.31791,57155.31079,76381.37011,62188.07948,1221,811,1519,31024.37011,19,168,0,72,6,42,53,167,156,,1058,266262.159,1135.408066,709,224,44,11,363,0,0,158,68,1742,11,171,23,86,1478,1184,540,6.374501992,78.58703569,1.508252703,0.654524758,9.476380194,0.028457598,5.15082527,19.72111554,42.13298223,29.22595333,,,,,1.333737496,,17.64371087,0.333434374,9.647125783,0,0.597609562,29.05882353,0,18.83892999,12.95597484,5.805350028,,0,5.549231645,0.227660785,0.085372795,34.74672738,2.061230676,31.80392157,0.540694365,4.780876494,0,2.048947069,0.170745589,1.195219124,1.508252703,4.752418896,11.82714177,,30.10813887,46.67544437,0.333434374,10.33010814,4.496300512,49.57313603,0.654524758,33.69379624,3514,97.30085583,5.183388906,0.882185544,44.88248673,31,592,1.394422311,0,2.845759818,0,12.73692191,6.850282486,2.699144174,13.94422311,0.142287991,23.42310418,2.606850561,938,49,0,100,0,168,97,41,490,5,661,,1519,23.53443369,0.910643142,3.044963005,0.142287991,1.365964713,12.86283438
6073012304,2000,25,13,361,0,223,733,22,5,128,0,677,513,,,,,,302,2598,,2450,2173,2981,154,94,1301,13,1661,201,,13,1437,2052,327,8,191,26,,1347,877,1307,422,1416,0,3190,1500,1309,888,726,118,125,662,149,16,918,968,2,1188,65,7,370,684,53822.20522,19256.8703,22418.44603,54918.98458,53084.121,1301,986,1416,33033.06287,3,231,0,112,0,46,15,208,86,,1153,262123.3689,949.1625148,459,183,61,62,291,0,66,101,182,1661,0,371,38,127,1368,1254,686,5.512048193,77.27272727,0.753012048,0.391566265,10.87349398,0,6.71686747,22.07831325,68.36158192,20.39156627,,,,,1.912225705,,9.096385542,1.943573668,6.054216867,0,0.391566265,15.04832029,0.240963855,21.86746988,13.28828829,3.765060241,,7.525655644,4.487951807,0.481927711,0.060240964,39.18674699,5.705329154,45.37505752,0.090361446,6.957831325,0,3.373493976,0,1.385542169,0.451807229,6.265060241,6.569900688,,34.72891566,32.41525424,0,8.765060241,3.042168675,50.03012048,1.144578313,37.77108434,3320,96.61016949,11.63009404,0.331325301,31.85637892,11,417,0,0,3.28313253,0.240963855,10.46600458,8.907446068,3.389830508,9.487951807,0.301204819,17.47498075,3.981191223,682,0,0,109,8,137,128,48,315,10,454,,1416,15.45180723,0.15060241,3.855421687,0,0.662650602,12.71084337
6073012401,2000,44.04776846,75.01779609,578.8345431,4.001873273,144.0421486,971.0546527,31.0487051,17.01498618,141.1835807,4.002809909,462.3961972,261.144242,,,,,,179.1910738,2452.18049,,2256.042804,1921.744954,3038.778064,240.2922306,243.0992835,1759.339718,23.00936637,965.4036903,267.2997237,,12.00187327,1427.199831,1966.824568,370.0449586,6.003746546,220.3118999,209.1114597,,1219.14457,844.6790614,1687.175807,401.7118437,1340.965672,8.03184564,3272.869854,970.267878,1280.088372,787.7127804,738.2953682,159.1470519,205.2931672,654.5507423,204.0871072,11,1105.739006,709.5619819,5,1255.92446,110.1105231,89.06088137,534.5975741,495.1433054,43291.36814,47630.97713,51040.73707,40180.58055,48396.76995,1759.339718,935.2475997,1340.965672,20485.36095,19.00093664,73.02903573,0,52,0,29.020606,9.000936636,264.6172434,111.1376856,,1503.135531,161015.8829,842.8847845,920.4626984,180.3727813,65.01685946,23.09179037,312.3943239,0.022479275,107.1779609,287.113333,453.7577389,965.4036903,8.01873273,693.9169671,40.01779609,123.0449586,1282.931017,1541.098066,359.2360324,5.408175346,88.04184019,1.320698465,2.249282804,17.35538302,0.119989459,4.318862254,29.11544522,52.91425401,13.86417449,,,,,1.986539715,,5.372743828,0.705551745,8.014533929,0.000686837,0.359856042,19.25567479,0.180012271,22.13654843,20.20369046,6.155371323,,12.6886016,6.119209637,0.329816552,0.149916615,52.75085087,13.86421578,48.66658282,0.569711219,2.18965316,0,1.559132791,0,0.870134201,0.26987799,7.934104256,8.682032275,,45.068998,68.6417794,0.245006159,9.366619889,8.608611775,28.94601058,1.199866502,46.20724095,3335.187374,95.67217445,21.20209474,1.619408355,23.06196662,54.010303,295.2135531,0,0,1.019938482,0,7.114298754,10.30769879,4.327825593,8.250609244,0.029983323,19.67679251,3.759543278,923.6949843,0,0,34.01685946,0,91.0693111,147.1114597,58.03465555,275.1732778,1,482.5104669,,1340.965672,7.829972134,0.510165825,4.23315289,0.120017542,0.930943351,12.04465593
6073012402,2000,27,64,925,8,185,1415,29,26,241,3,707,388,,,,,,302,3955,,3722,3126,4762,186,306,3020,27,1446,255,,20,2333,3284,338,9,144,311,,2135,1369,3106,725,2034,28,5202,1452,2177,1284,1287,284,195,1194,222,22,1542,1348,3,2064,76,128,1052,765,39170.88849,40928.0348,42345.34045,35777.08066,43250.35587,3020,1592,2034,19532.32977,18,172,0,92,0,51,13,339,178,,2573,214113.4045,826.3784104,1346,206,69,8,624,33,232,344,845,1446,7,1096,55,164,1954,2574,459,3.988383349,74.70930233,0.522749274,1.23910939,17.9090029,0.154888674,3.581800581,27.39593417,66.273353,13.68828654,,,,,1.326412918,,5.847047435,0.153787005,4.937076476,0.634371396,0.387221684,10.81253999,0.174249758,24.91771539,22.11838006,3.775411423,,16.94667641,4.298160697,0.425943853,0.058083253,58.47047435,16.2437524,50.92770313,0.348499516,3.330106486,0,1.781219748,0,0.987415295,0.251694095,6.563407551,8.176389527,,49.8160697,66.17502458,0.134563629,12.08131655,6.660212972,27.99612778,1.064859632,49.83543078,5165,96.06686332,21.06881968,0.890609874,27.05558107,46,589,0.193610842,0,1.006776379,0,7.257694074,6.686669524,3.933136676,9.196515005,0.212971926,24.27307206,3.152633602,1495,10,0,52,0,158,156,80,475,11,960,,2034,7.512100678,0.50338819,4.666021297,0.058083253,0.561471442,14.03678606
6073012501,2000,40.13113022,57.14324188,695.3154907,4.36207962,91.60366821,1012.002441,28.78972435,7.851743221,171.429718,3.925871611,493.3511963,271.3213501,,,,,,177.5366364,2671.773682,,2433.604248,2059.773926,3222.268066,211.5608521,233.3712463,2132.18457,17.8845253,838.8278809,255.6178589,,29.22593307,1426.400024,2139.600098,190.622879,6.106911182,251.6919861,250.3833618,,1331.74292,838.3916626,2107.320557,600.6583252,1427.272461,38.38629913,3528.486108,784.7380981,1258.023682,837.5192871,1203.497681,177.9728394,191.059082,717.1258545,101.2002411,2.617247581,1170.782104,654.7481079,1.308623791,1384.087769,64.55877686,119.9571838,668.7067871,486.808075,35306.63966,38204.21557,32381.8939,31256.14236,37544.3438,2132.18457,1271.982422,1427.272461,17333.25263,3.925871611,113.4140701,0,81.5708847,0,20.50177383,18.32073402,451.4752197,175.3555908,,1882.237305,21659.66853,812.5824383,847.552063,456.2735291,64.55877686,18.32073402,437.516571,42.31217194,144.8210449,259.97995,605.456665,838.8278809,6.979327202,810.4743652,30.09834862,120.3933945,1387.577515,2046.251465,377.756073,12.79510741,84.5887183,1.12538223,1.602446495,19.49847146,0.122324162,2.568807303,28.3792048,45.87407981,13.83486252,,,,,1.829645204,,4.978593292,0.51922364,7.168195723,1.199159374,0.819571877,9.254553453,0.171253819,33.74923398,21.24999891,5.357798161,,17.27367427,2.837920396,0.073394492,0.036697246,59.79205201,17.15910582,61.75349663,0.110091745,3.180428221,0,2.287461719,0,0.574923552,0.513761471,12.66055022,13.93897375,,52.78287463,59.3826397,0.197799481,12.26911307,7.290520207,23.52293558,0.844036699,57.38226219,3565.999992,97.21882492,22.96946454,0.94189604,17.37170608,33.5880127,218.5401764,0.415902131,0,0.660550455,0,7.420250067,11.80428096,2.781173496,10.18960284,0.183486244,26.31836824,3.412041051,1009.821411,14.83106995,0,23.55522919,0,93.34850311,168.3762665,39.6949234,363.3612366,6.543119431,703.1672363,,1427.272461,7.608562835,0.22018349,4.80733927,0.110091745,0.80733944,16.84403608
6073012502,2000,51.86872101,73.85654449,898.6819458,5.637904167,118.3959961,1307.993774,37.21017075,10.14822769,221.5696411,5.074113846,637.6469727,350.6776428,,,,,,229.4627075,3453.216553,,3145.386963,2662.218506,4164.720215,273.4383545,301.6278992,2755.807617,23.11540794,1084.169067,330.3811951,,37.77396011,1843.594727,2765.39209,246.3764191,7.893066406,325.3070984,323.6157227,,1721.252197,1083.605225,2723.671631,776.3394165,1844.72229,49.61355972,4560.500874,1014.258972,1625.97168,1082.477661,1555.497803,230.0265045,246.9402161,926.87146,130.7993774,3.382742643,1513.213501,846.2494507,1.691371322,1788.907104,83.44098663,155.0423737,864.2907715,629.1901245,35306.63748,38204.21506,32381.89271,31256.14141,37544.34444,2755.807617,1644.012939,1844.72229,17333.25281,5.074113846,146.5855103,0,105.4288101,0,26.49814987,23.67919922,583.5231323,226.6437531,,2432.755859,21659.66778,812.5824082,1095.444824,589.7247925,83.44098663,23.67919922,565.4818115,54.68767166,187.178421,336.019104,782.5411377,1084.169067,9.020647049,1047.522583,38.90153885,155.6061554,1793.417358,2644.740967,488.2425232,12.79510685,84.58871328,1.125382273,1.602446413,19.49847059,0.122324154,2.568807417,28.37920385,45.87408388,13.83486205,,,,,1.829645228,,4.978593232,0.519223653,7.168195651,1.199159329,0.819571878,9.254552868,0.171253828,33.74923498,21.25000014,5.357798233,,17.2736728,2.837920385,0.073394495,0.036697248,59.7920477,17.15910509,61.75349376,0.110091741,3.180428042,0,2.287461724,0,0.574923529,0.513761483,12.66055103,13.93897298,,52.78287696,59.38264149,0.197799481,12.26911314,7.290519908,23.52293686,0.844036664,57.38226322,4608.986852,97.21882625,22.96946349,0.941896053,17.37170569,43.41186523,282.4590149,0.415902135,0,0.660550443,0,7.420249386,11.80428132,2.781173726,10.18960275,0.183486241,26.31836684,3.412040907,1305.174927,19.16887474,0,30.44468307,0,120.6511536,217.6231079,51.30493164,469.6374512,8.456856728,908.8302002,,1844.72229,7.608562447,0.220183481,4.807339405,0.110091741,0.807339486,16.84403626
6073012600,2000,38,64,979,7,194,1493,39,6,321,4,756,376,,,,,,239,3745,,3416,3020,4625,220,210,3093,30,1347,262,,37,1923,2941,310,8,236,248,,1868,1213,3071,727,1697,39,5013,1347,1776,1222,1511,201,178,815,212,0,1185,1290,13,1650,79,71,799,661,48592.15421,37938.90866,58115.51008,50494.61803,42201.8624,3093,1790,1697,18803.90273,14,160,0,84,0,48,9,645,248,,2718,197282.325,909.1542112,693,458,74,43,633,72,79,243,240,1347,0,533,53,190,1651,2778,673,9.136245761,71.81818182,0.758029124,1.27668063,19.52922402,0.139636944,3.869938161,29.78256533,76.01649971,15.08078995,,,,,1.476161979,,4.767604229,0.857769799,5.226411331,1.436265709,0.738080989,10.26490066,0.159585079,30.14163176,16.44844517,3.550768003,,6.512778236,4.229004588,0,0.259325753,61.69958109,4.787552364,59.27152318,0.279273888,3.191701576,0,1.675643327,0,0.957510473,0.179533214,12.86654698,13.96396396,,54.21903052,40.83677077,0,12.62716936,4.847396768,26.87013764,1.057251147,55.41591861,5013,97.28933412,10.63235587,1.057251147,22.97297297,53,408,0.179533214,0,1.176939956,0,5.630630631,7.644305772,2.710665881,8.677438659,0.019948135,21.09479306,3.790145621,978,9,0,59,0,100,147,46,435,1,790,,1697,7.500498703,0.119688809,6.403351287,0.079792539,0.777977259,14.50229404
6073012700,2000,28,49,906,3,165,1327,32,17,262,3,750,423,,,,,,338,3619,,3356,2826,4379,217,236,2806,17,1348,261,,33,2068,2838,233,5,248,258,,1920,1141,2809,597,1925,49,4717,1320,1864,1144,1471,281,178,987,136,0,1534,1147,7,1885,74,114,880,769,38379,69869.8963,46428.94662,37538.82562,36680.71649,2806,1642,1925,17988.56109,5,138,0,21,0,27,19,569,158,,2444,216734.6382,823.6192171,1348,595,111,56,566,39,171,259,646,1348,15,969,28,214,1885,2465,322,12.53951528,81.37931034,0.590094837,1.032665964,19.09378293,0.063224447,3.477344573,27.9662803,59.58441558,15.8061117,,,,,2.353190587,,7.123287671,1.187195251,5.50052687,0.826796693,0.695468915,8.244869073,0.105374078,31.00105374,24.56293706,3.751317176,,14.98685364,2.866174921,0,0.147523709,59.13593256,13.69514522,58.10332626,0.105374078,2.908324552,0,0.442571128,0,0.569020021,0.400421496,11.99157007,8.47639485,,51.50684932,70.02597403,0.317998728,11.92834563,5.458377239,28.40885142,0.590094837,51.94942044,4745,97.92207792,20.54271783,1.201264489,19.527897,57,364,1.475237092,0,1.138040042,0,9.334763948,9.864603482,2.077922078,9.736564805,0.252897787,28.98590771,4.536781853,1563,70,0,54,0,174,204,40,462,12,1049,,1925,8.914646997,0.358271865,5.521601686,0.063224447,0.674394099,12.58166491
6073012800,2000,23,27,453,9,250,891,22,10,204,3,798,549,,,,,,362,2883,,2736,2506,3433,124,99,1639,25,1671,171,,11,1701,2153,385,6,138,41,,1554,939,1648,326,1425,83,3648,1614,1601,940,652,129,125,791,239,5,832,1150,1,1392,46,25,515,739,48825.30605,32075.62278,46874.55635,45344.58363,57962.37485,1639,1150,1425,23625.59312,12,302,0,65,0,28,9,220,167,,1440,240049.8221,841.5539739,533,106,44,28,296,0,58,119,188,1671,12,346,37,103,1384,1345,699,2.899343545,59.77011494,0.629102845,0.738512035,12.39059081,0.246170678,6.838074398,24.37089716,80.70175439,21.82713348,,,,,1.206140351,,9.901531729,0.76754386,4.677242888,0,0.300875274,15.36312849,0.164113786,17.83369803,13.72340426,3.419037199,,6.176783813,6.537199125,0.136761488,0.027352298,44.83041575,5.153508772,45.88986433,0.328227571,8.260393873,0,1.777899344,0,0.765864333,0.246170678,6.01750547,10.43098064,,39.38730853,37.40350877,0.328947368,8.096280088,3.254923414,45.70568928,1.012035011,36.78884026,3656,97.12280702,9.484649123,0.574398249,26.35852592,21,422,0.164113786,0,2.106126915,0,8.307307933,5.878894768,2.877192982,10.2297593,0.054704595,26.77766216,2.823464912,685,6,0,77,0,133,100,41,374,2,772,,1425,15.01641138,0.273522976,5.579868709,0.082056893,0.601750547,8.916849015
6073012900,2000,20,8,343,0,236,715,37,6,141,4,744,546,,,,,,336,2400,,2279,2065,2850,130,37,1151,16,1593,153,,34,1288,1673,339,2,77,72,,1243,803,1153,268,1136,55,3009,1638,1216,799,478,72,54,594,258,0,589,1038,7,1110,12,22,301,723,64405.09134,19708.52398,67687.15184,73168.28944,62672.31791,1151,935,1136,31828.67497,3,158,6,69,0,43,5,154,48,,1034,248603.3215,1001.587189,127,37,15,0,275,20,10,47,45,1593,0,110,42,65,1119,889,865,1.2296444,53.06306306,0.664672649,0.265869059,11.39913593,0,7.843137255,23.76204719,91.37323944,24.72582253,,,,,0.498504487,,11.1665005,0,5.084745763,0.664672649,1.129943503,16.41646489,0.066467265,15.8856763,9.01126408,1.794616152,,1.245330012,8.574277168,0,0.232635427,38.25191093,1.49551346,45.27845036,0.099700897,5.250913925,0.199401795,2.293120638,0,1.429046195,0.166168162,5.117979395,3.947368421,,34.36357594,11.17957746,0,9.13924892,1.561980724,52.94117647,1.395812562,29.54469924,3009,98.50352113,3.655699568,0.299102692,32.15460526,9,391,0,0,3.95480226,0,12.74671053,5.590062112,1.496478873,11.53207046,0.432037222,20.33333333,2.160186108,254,0,0,119,0,155,72,17,347,13,488,,1136,18.14556331,0.199401795,4.685942173,0.13293453,1.2296444,8.906613493
